0.28074E+01 0.18651E-02 0.00000E+01 2369695 0 0 133318 0.47481E+05 0.00000E+01 0.28074E+01 0.00000E+01 0.00000E+01 0
277 2.6261 0.081203 1.563 126.01 2.6261
278 2.8768 0.053882 1.3389 72.895 2.8768
279 2.7824 0.018919 0.68738 30.642 2.7824
280 2.7926 0.094834 1.7165 99.941 2.7926
281 2.7474 0.04211 1.0957 73.717 2.7474
282 2.8077 0.018773 0.67595 29.367 2.8077
283 2.8354 0.10915 1.9459 103.24 2.8354
284 2.7996 0.044488 1.1359 62.982 2.7996
285 2.8251 0.018352 0.6567 27.455 2.8251
286 3.1191 0.14458 2.3429 151.77 3.1191
287 2.7854 0.04096 1.0512 65.977 2.7854
288 2.7944 0.018425 0.66657 28.903 2.7944
289 2.8899 0.12303 2.1519 164.59 2.8899
290 2.8189 0.046547 1.1804 63.865 2.8189
291 2.7882 0.018347 0.6652 29.731 2.7882
292 2.851 0.1024 1.8156 133.97 2.851
293 2.8664 0.04927 1.2287 68.114 2.8664
294 2.8269 0.019932 0.7128 29.953 2.8269
295 2.8339 0.1118 1.9941 123.68 2.8339
296 2.8631 0.050268 1.2551 66.948 2.8631
297 2.81 0.018531 0.66668 28.8 2.81
298 2.9025 0.11928 2.0772 168.67 2.9025
299 2.8364 0.048789 1.2296 69.319 2.8364
300 2.8268 0.018945 0.67752 30.137 2.8268
301 2.652 0.065418 1.2469 58.54 2.652
302 2.8108 0.049077 1.2481 70.62 2.8108
303 2.763 0.018325 0.6705 33.969 2.763
304 2.8098 0.096717 1.7399 122.48 2.8098
305 2.7441 0.045059 1.1738 71.042 2.7441
306 2.7697 0.018224 0.66518 30.882 2.7697
307 2.7506 0.091671 1.6846 126.2 2.7506
308 2.7335 0.038242 1.0001 68.256 2.7335
309 2.8084 0.019765 0.71147 29.773 2.8084
310 2.7438 0.081279 1.4973 85.746 2.7438
311 2.7085 0.036451 0.96203 66.418 2.7085
312 2.8147 0.020575 0.73899 32.757 2.8147
313 2.9552 0.1275 2.1808 142.17 2.9552
314 2.7591 0.038905 1.008 57.296 2.7591
315 2.7874 0.018168 0.65892 38.276 2.7874
316 2.7914 0.102 1.847 117.37 2.7914
317 2.819 0.045208 1.1464 65.802 2.819
318 2.7753 0.017281 0.62947 28.468 2.7753
319 2.6941 0.086726 1.6272 129.61 2.6941
320 2.7742 0.042963 1.107 66.441 2.7742
321 2.8054 0.019549 0.70447 32.222 2.8054
322 2.6872 0.079437 1.4942 76.722 2.6872
323 2.8056 0.04773 1.2161 65.051 2.8056
324 2.8197 0.019402 0.69562 29.929 2.8197
325 2.8241 0.11638 2.0829 143.42 2.8241
326 2.8364 0.044487 1.1212 60.081 2.8364
327 2.8108 0.018831 0.67727 28.412 2.8108
328 2.9635 0.13309 2.2701 148.69 2.9635
329 2.7562 0.042159 1.0934 62.114 2.7562
330 2.8437 0.019632 0.6979 28.568 2.8437
331 2.8033 0.12264 2.2113 161.68 2.8033
332 2.7633 0.034838 0.90124 49.013 2.7633
333 2.7862 0.018066 0.65547 29.019 2.7862
334 2.9643 0.13822 2.3569 144.66 2.9643
335 2.8748 0.047249 1.1749 62.126 2.8748
336 2.8123 0.019004 0.68314 30.519 2.8123
337 2.6488 0.079608 1.5192 115.79 2.6488
338 2.8058 0.043869 1.1177 66.535 2.8058
339 2.8057 0.020212 0.72826 31.169 2.8057
340 2.8394 0.10954 1.95 166.4 2.8394
341 2.7989 0.046085 1.177 68.414 2.7989
342 2.794 0.017878 0.64687 30.318 2.794
343 2.5905 0.079545 1.5521 118.78 2.5905
344 2.9093 0.053625 1.3176 66.836 2.9093
345 2.7918 0.019179 0.69448 30.254 2.7918
346 2.8482 0.13116 2.3276 167.62 2.8482
347 2.8175 0.045914 1.1649 60.854 2.8175
348 2.7899 0.017285 0.62633 28.397 2.7899
349 2.8554 0.11588 2.0513 130.56 2.8554
350 2.7553 0.038716 1.0045 58.798 2.7553
351 2.8 0.018972 0.685 28.65 2.8
352 2.6798 0.083284 1.5709 151.69 2.6798
353 2.8198 0.046112 1.169 72.016 2.8198
354 2.8362 0.020435 0.72838 31.42 2.8362
355 2.817 0.10214 1.8328 102.9 2.817
356 2.8197 0.046326 1.1744 64.202 2.8197
357 2.7945 0.018406 0.66585 29.538 2.7945
358 2.777 0.096862 1.7631 133.08 2.777
359 2.8609 0.051342 1.2829 64.871 2.8609
360 2.8122 0.019451 0.69921 30.715 2.8122
361 2.7263 0.095046 1.7622 133.88 2.7263
362 2.7594 0.040641 1.0528 67.955 2.7594
363 2.8288 0.018779 0.67112 30.164 2.8288
<lo_statistics>
<cumulated_time> 51.29180099999999 </cumulated_time>
</lo_statistics>
